make,address,all,num3d,our,over,remove,internet,order,mail,receive,will,people,report,addresses,free,business,email,you,credit,your,font,num000,money,hp,hpl,george,num650,lab,labs,telnet,num857,data,num415,num85,technology,num1999,parts,pm,direct,cs,meeting,original,project,re,edu,table,conference,charSemicolon,charRoundbracket,charSquarebracket,charExclamation,charDollar,charHash,capitalAve,capitalLong,capitalTotal,type
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 4.34, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 7.843,0.000, 0.000,   1.666,   5,   15,spam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 4.76, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.000,   1,    5,spam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 2.20,0.00, 0.00,1.47,0.73,0.00, 0.00,0.00, 2.94,0.00,0.00, 5.14, 0.00, 0.73, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.000, 0.000,   1.600,   8,   48,spam
0.46, 0.92,0.92, 0.00, 0.46,0.00,0.00, 0.46,0.00, 1.85,0.00,2.31,0.00, 0.46,0.00, 0.46,0.00,0.00, 1.85, 0.00, 5.55, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.249,0.000, 1.663,0.249, 0.083,  49.866, 636,  748,spam
0.47, 0.94,0.94, 0.00, 0.47,0.00,0.00, 0.47,0.00, 1.88,0.00,2.35,0.00, 0.47,0.00, 0.47,0.00,0.00, 1.88, 0.00, 5.18, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.253,0.000, 1.687,0.168, 0.084,  57.230, 636,  744,spam
0.90, 0.00,0.90, 0.00, 0.90,0.00,0.90, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 5.45, 0.00, 0.00, 2.72,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.153,0.000, 2.143,0.612, 0.459,  10.125,  54,  162,spam
0.07, 0.22,0.82, 0.00, 0.52,0.00,0.07, 0.00,0.67, 0.60,0.22,0.82,0.07, 0.00,0.15, 0.00,0.07,0.00, 3.30, 0.22, 1.87, 0.00,0.00, 0.22, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.07,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.095,0.000, 0.131,0.071, 0.167,   3.446,  74,  972,spam
0.00, 0.00,1.28, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.28,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.28, 0.00, 6.41, 0.00,0.00, 1.28, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.204, 0.000,   5.181,  25,   57,spam
0.00, 0.00,0.98, 0.49, 0.00,0.00,0.49, 0.00,0.00, 0.98,0.00,0.98,0.00, 0.00,0.00, 2.94,0.00,0.00, 1.47, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.49, 0.00,0.00, 0.00,0.156,0.000,0.000, 0.862,0.000, 0.000,  12.148, 272,  571,spam
0.47, 0.95,0.95, 0.00, 0.47,0.00,0.00, 0.47,0.00, 1.91,0.00,2.39,0.00, 0.95,0.00, 0.47,0.00,0.00, 1.91, 0.00, 5.26, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.252,0.000, 1.683,0.168, 0.084,  57.230, 636,  744,spam
0.47, 0.94,0.94, 0.00, 0.47,0.00,0.00, 0.47,0.00, 1.88,0.00,2.35,0.00, 0.47,0.00, 0.47,0.00,0.00, 1.88, 0.00, 5.18, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.252,0.000, 1.680,0.168, 0.084,  57.230, 636,  744,spam
0.00, 0.00,0.89, 0.00, 1.79,0.44,0.00, 0.00,0.00, 0.00,0.00,0.44,0.00, 0.00,0.00, 1.34,0.00,0.00, 2.24, 0.00, 4.48, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.074,0.000, 0.000,0.000, 0.000,   2.250,  12,  144,spam
0.00, 0.00,0.89, 0.00, 1.78,0.44,0.00, 0.00,0.00, 0.00,0.00,0.44,0.00, 0.00,0.00, 1.33,0.00,0.00, 2.23, 0.00, 4.46, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.074,0.000, 0.000,0.000, 0.000,   2.250,  12,  144,spam
0.34, 0.00,1.70, 0.00, 1.02,0.00,0.00, 0.00,0.68, 1.02,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.34, 1.02, 0.68, 0.00,0.00, 0.00, 0.34, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.899,0.105, 0.000, 667.000,1333, 1334,spam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 1.08,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,1.08, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 1.08, 0.00,0.00, 0.00,0.000,0.194,0.000, 0.000,0.389, 0.000,   3.476,  16,   73,spam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.91, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.91, 0.00, 2.75, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.143,0.000, 0.572,0.000, 0.000,   2.900,  28,   87,spam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.33,0.00, 0.00,0.00, 1.33,0.00,0.00, 2.66, 0.00, 4.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 1.326,0.000, 0.000,   2.200,  11,   44,spam
0.00, 0.00,0.00, 0.00, 0.73,0.00,0.00, 0.00,0.00, 0.00,0.00,0.36,1.10, 0.00,0.00, 0.36,0.00,0.00, 3.69, 0.00, 0.73, 0.00,0.00, 0.36, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.119,0.000, 0.238,0.059, 0.000,   2.930,  29,  211,spam
0.00, 0.00,0.00, 0.00, 0.00,0.32,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.96,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,2.24, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.32,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.180,0.270,0.045, 0.000,0.000, 0.000,   2.000,  14,  178,spam
0.41, 0.41,0.41, 0.00, 0.13,0.10,0.03, 0.06,0.52, 0.94,0.27,0.76,0.45, 1.15,0.03, 0.24,0.41,0.03, 2.99, 0.00, 1.25, 0.00,0.34, 0.59, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.10, 0.00,0.00, 0.00,0.011,0.076,0.000, 0.425,0.573, 0.112,   5.761, 131, 2224,spam
0.31, 0.00,0.00, 0.00, 0.94,0.00,0.00, 0.00,0.00, 0.00,0.31,0.00,0.00, 0.00,0.00, 0.31,0.00,0.31, 3.76, 0.31, 0.62, 0.00,0.00, 0.62, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.31,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 1.25, 0.00,0.00, 0.00,0.000,0.055,0.000, 0.055,0.111, 0.000,   2.358,  32,  125,spam
0.00, 0.00,1.13, 0.00, 1.13,0.56,0.56, 0.00,0.00, 0.56,0.00,1.13,0.00, 0.00,0.00, 3.97,0.00,0.00, 2.84, 0.00, 0.56, 0.00,0.56, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.288,0.000, 0.768,0.000, 0.000,  11.685, 296,  409,spam
0.00, 0.00,0.14, 0.00, 0.29,0.00,0.00, 0.00,0.00, 0.00,0.00,0.89,0.00, 0.00,0.00, 0.14,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.14, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.44,0.00, 0.00,0.29,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.022,0.067,0.000, 0.000,0.022, 0.000,   2.227,  11,  294,spam
0.00, 0.00,0.55, 0.00, 0.00,0.55,0.00, 0.27,0.00, 0.00,0.55,0.27,0.27, 0.00,0.00, 1.10,0.27,0.83, 2.49, 0.00, 3.04, 0.00,0.00, 0.27, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.27, 0.00,0.00, 0.00,0.000,0.194,0.000, 0.582,0.291, 0.582,   2.309,  35,  291,spam
0.00, 0.00,1.31, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.31,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.31, 0.00, 5.26, 0.00,0.00, 1.31, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.210, 0.000,   4.500,  25,   54,spam
0.00, 0.00,1.31, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.31,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.31, 0.00, 5.26, 0.00,0.00, 1.31, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.210, 0.000,   4.500,  25,   54,spam
0.00, 0.00,0.00, 0.00, 0.00,0.00,2.32, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00, 4.65, 0.00, 4.65, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.701,0.350, 0.000,   1.434,   6,   33,spam
0.00, 0.00,2.99, 0.42, 0.42,0.00,0.85, 0.00,0.00, 0.00,0.42,0.42,0.00, 0.00,0.00, 0.42,0.00,1.28, 3.41, 0.00, 1.70, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.204,0.000, 0.819,0.000, 0.000,   4.840,  42,  363,spam
0.00, 2.08,0.00, 0.00, 3.12,0.00,1.04, 0.00,0.00, 0.00,0.00,2.08,0.00, 0.00,0.00, 0.00,0.00,4.16, 2.08, 0.00, 1.04, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.263,0.000, 0.000,   1.428,   4,   20,spam
0.29, 0.04,0.04, 0.00, 0.14,0.04,0.00, 0.29,0.29, 0.94,0.14,0.04,0.14, 0.00,0.19, 0.04,0.39,0.19, 1.60, 0.04, 0.79, 9.53,0.69, 0.47, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.04,0.00,0.00, 0.04,0.00,0.00, 0.00,0.00, 0.00, 0.19, 0.00,0.00, 0.00,1.117,0.053,0.000, 0.356,0.090, 0.011,  12.332,1171, 9163,spam
0.00, 0.00,0.76, 0.00, 0.76,0.00,0.50, 0.50,0.00, 1.01,0.00,0.25,1.52, 0.00,0.76, 0.00,0.00,1.52, 2.03, 0.00, 1.52, 0.00,0.76, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.50,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.078,0.000, 0.433,0.433, 0.000,   2.441,  19,  249,spam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 2.50,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,1.25,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 1.25, 0.00,0.00, 0.00,0.000,0.182,0.000, 0.000,0.182, 0.000,   3.545,  21,   78,spam
0.31, 0.00,0.63, 1.91, 0.21,0.00,0.00, 0.00,0.42, 0.10,0.00,0.31,0.00, 0.00,0.00, 0.53,0.00,0.00, 1.70, 0.00, 1.06, 0.00,0.00, 0.21, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.10, 0.00,0.00,0.00, 0.00,0.10, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.169,0.000, 0.358,0.188, 0.075,   2.847,  75,  447,spam
0.00, 0.75,0.37, 0.00, 0.00,0.00,0.75, 0.00,0.00, 0.37,0.00,0.75,0.00, 0.00,0.00, 1.87,0.37,0.00, 2.63, 0.00, 1.50, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.37, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.242,0.000, 0.145,   9.584, 332,  508,spam
0.00, 1.96,0.98, 0.00, 0.00,0.00,1.96, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.98,0.00,0.00, 0.98, 0.00, 0.98, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.98, 0.00,0.00, 0.00,0.000,0.168,0.000, 1.011,0.000, 0.000,   2.888,  12,   52,spam
0.51, 0.43,0.29, 0.00, 0.14,0.03,0.00, 0.18,0.54, 0.62,0.29,0.65,0.65, 1.20,0.03, 0.21,0.43,0.03, 3.00, 0.00, 1.35, 0.00,0.51, 0.54, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.03, 0.00,0.00, 0.00,0.012,0.080,0.000, 0.454,0.523, 0.136,   6.590, 739, 2333,spam
0.20, 0.40,0.40, 0.00, 0.00,0.40,0.00, 0.20,1.43, 0.61,0.00,0.20,0.00, 0.00,0.00, 0.00,0.00,0.00, 2.66, 0.20, 2.04, 0.00,0.00, 0.61, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.20, 0.00,0.00, 0.00,0.029,0.059,0.447, 0.298,0.149, 0.029,  11.960, 376,  909,spam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 2.06,0.00, 0.00,0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,1.03,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 1.03, 0.00,0.00, 0.00,0.000,0.170,0.000, 0.170,0.341, 0.000,   3.809,  24,   80,spam
0.00, 0.00,1.31, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,1.31,0.00, 0.00,0.00, 0.00,0.00,0.00, 1.31, 0.00, 5.26, 0.00,0.00, 1.31, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.210, 0.000,   4.500,  25,   54,spam
0.00, 0.00,0.00, 0.00, 0.00,0.54,1.63, 0.00,0.00, 0.00,0.54,0.54,0.00, 0.00,0.00, 0.54,2.73,0.54, 4.91, 0.00, 2.18, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.000,0.171, 0.000,   2.592,  32,   70,spam
0.00, 0.00,0.00, 0.00, 0.00,0.65,0.00, 1.30,0.65, 0.65,0.00,0.00,0.00, 0.00,0.00, 0.65,2.61,0.65, 1.30, 3.26, 1.30, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.65,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 1.154,0.524, 0.000,   3.890,  78,  249,spam
2.35, 0.00,0.00, 0.00, 0.00,0.00,2.35, 0.00,2.35, 0.00,0.00,1.17,0.00, 0.00,0.00, 1.17,0.00,0.00, 2.35, 0.00, 0.00, 0.00,2.35, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.168,0.336, 0.000,   4.576,  17,  119,spam
0.00, 0.00,0.32, 0.00, 0.65,0.65,0.32, 0.32,0.00, 0.00,0.00,0.32,0.32, 0.00,0.00, 0.32,0.32,0.00, 2.28, 0.00, 3.25, 0.00,0.00, 0.32, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.32, 0.00,0.00, 0.00,0.000,0.112,0.000, 0.000,0.169, 0.000,   1.494,  10,  139,spam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.25,0.00,0.00, 0.00, 0.00, 0.00, 8.29,0.51, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.218,0.087,0.000, 0.174,0.174, 0.437,   9.186, 126,  937,spam
0.00, 0.00,0.24, 0.00, 0.49,0.00,0.00, 0.24,0.00, 0.24,0.24,0.49,0.00, 0.00,0.00, 0.99,0.24,0.00, 2.47, 0.00, 0.74, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.478,0.000, 0.000,   2.868,  44,  175,spam
0.00, 0.00,0.32, 0.00, 0.64,0.64,0.32, 0.64,0.00, 0.00,0.00,0.32,0.32, 0.00,0.00, 0.32,0.32,0.00, 2.27, 0.00, 3.24, 0.00,0.00, 0.32, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.64, 0.00,0.00, 0.00,0.000,0.112,0.000, 0.000,0.168, 0.000,   1.494,  10,  139,spam
0.00, 0.00,0.32, 0.00, 0.64,0.64,0.32, 0.64,0.00, 0.00,0.00,0.32,0.32, 0.00,0.00, 0.32,0.32,0.00, 2.27, 0.00, 3.24, 0.00,0.00, 0.32, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.64, 0.00,0.00, 0.00,0.000,0.112,0.000, 0.000,0.168, 0.000,   1.494,  10,  139,spam
0.78, 0.00,0.78, 0.00, 1.56,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.78,0.78,0.00, 1.56, 0.00, 2.34, 0.00,0.78, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.792,0.339, 0.000,   2.627,  22,  113,spam
0.00, 0.00,0.00, 0.00, 0.00,0.00,0.00, 0.40,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 0.00,0.00,0.40, 0.40, 0.00, 0.40, 7.63,0.80, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.133,0.000, 0.601,0.133, 1.068,  10.578, 108,  603,spam
0.78, 0.00,0.78, 0.00, 1.57,0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00, 1.57,0.78,0.00, 1.57, 0.00, 2.36, 0.00,0.78, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.682,0.341, 0.000,   2.555,  22,  115,spam
0.00, 0.75,0.37, 0.00, 1.51,0.00,0.00, 0.37,0.00, 0.37,0.75,1.89,0.00, 0.00,0.00, 0.75,0.37,1.13, 6.06, 0.00, 4.16, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.37,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.415,0.138, 0.000,   1.937,  11,   93,spam
0.00, 0.00,0.00, 0.00, 0.96,0.00,0.96, 0.00,0.00, 0.48,0.48,0.96,0.00, 0.00,0.00, 1.44,0.00,0.00, 3.36, 0.00, 0.96, 0.00,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.149,0.000, 0.149,0.074, 0.000,   2.586,  44,  150,spam
0.00, 0.00,0.00, 0.00, 0.43,0.43,0.43, 0.43,0.00, 0.00,0.00,0.43,0.00, 0.00,0.00, 0.00,0.00,0.00, 0.87, 0.00, 0.00, 9.17,0.00, 0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00, 0.00,0.00,0.00,0.00, 0.00,0.00,0.00, 0.00,0.00, 0.00, 0.00, 0.00,0.00, 0.00,0.000,0.000,0.000, 0.395,0.000, 1.121,   7.983,  72,  495,spam
